loan_id,customer_id,branch_id,raw_loan_status,loan_purpose,local_currency,loan_amount_local,loan_amount_usd,interest_rate_pct,tenure_months,amount_repaid_local,outstanding_balance,raw_disbursement_date,raw_maturity_date
2458,659,114,RESTRUCTURED,Trade Finance / Import,AED,19107043.23,5197115.76,7.81,60,15503170.26,3603872.97,11/13/2023,08/16/2026
2459,522,115,ACTIVE,Asset Finance,USD,15683952.4,15683952.4,13.56,12,4733385.75,10950566.65,14-Jun-2024,09/24/2023
2460,1259,101,fully paid,Mortgage,NGN,3075254.63,1906.66,15.15,48,2503103.39,572151.24,2021-04-04,06/22/2025
2461,743,110,RESTRUCTURED,Agricultural Loan,ZAR,19199607.61,1055978.42,6.46,36,16695173.31,2504434.3,12/01/2021,22/11/2024
2462,1301,113,FULLY PAID,Personal Loan,EUR,1386420.39,1497334.02,6.09,36,628860.4,757559.99,2024-11-28,29/01/2026
2463,743,110,pending review,SME Working Capital,ZAR,18301213.9,1006566.76,7.34,12,259338.17,18041875.73,10/01/2023,29-Sep-2026
2464,1228,109,written off,SME Working Capital,KES,915482.16,7049.21,6.18,60,20399.73,895082.43,04/19/2023,09/03/2027
2465,1552,111,ACTIVE,Agricultural Loan,ZAR,7782307.49,428026.91,17.55,12,6816760.55,965546.94,2022-03-13,01/02/2025
2466,837,114,approved,Agricultural Loan,AED,9454015.42,2571492.19,25.02,24,6475257.69,2978757.73,03/30/2022,10/07/2027
2467,1567,102,WRITTEN OFF,Education Finance,NGN,16066261.28,9961.08,26.35,18,14033636.23,2032625.05,2022-10-09,13/02/2025
2468,2000,114,DEFAULTED,Auto Loan,AED,16876649.82,4590448.75,23.42,24,13329951.05,3546698.77,13/01/2022,2026-08-04
2469,173,104,defaulted,Agricultural Loan,NGN,1493174.94,925.77,17.25,36,1033634.99,459539.95,03/16/2020,28/08/2024
2470,67,108,restructured,Asset Finance,KES,13489714.96,103870.81,6.17,24,1872596.8,11617118.16,2023-02-20,19/07/2026
2471,301,109,PENDING REVIEW,Mortgage,KES,3802939.14,29282.63,13.54,60,1712615.78,2090323.36,07/05/2020,2024-07-29
2472,1510,101,defaulted,Personal Loan,NGN,16947079.7,10507.19,18.39,60,9176884.53,7770195.17,13-May-2021,18-Aug-2026
2473,724,103,approved,Mortgage,NGN,1594835.48,988.8,6.33,24,604217.97,990617.51,30/12/2021,2023-07-04
2474,16,102,APPROVED,Personal Loan,NGN,12427852.84,7705.27,10.1,6,6439938.35,5987914.49,09/29/2020,02/03/2026
2475,1043,102,fully paid,Trade Finance / Import,NGN,1825084.6,1131.55,18.32,24,1508726.52,316358.08,06-Mar-2022,05/08/2025
2476,880,107,pending review,Education Finance,GHS,8980164.47,592690.86,5.86,18,4602721.85,4377442.62,14/08/2020,19/09/2025
2477,1473,113,written off,Asset Finance,EUR,8545064.88,9228670.07,18.3,18,3709712.7,4835352.18,11-Dec-2021,03/01/2024
2478,552,110,written off,Personal Loan,ZAR,19330411.28,1063172.62,13.44,24,9851812.33,9478598.95,2022-07-19,19/01/2024
2479,558,102,DEFAULTED,Personal Loan,NGN,2148418.63,1332.02,13.32,6,1121281.39,1027137.24,03/30/2024,06/12/2026
2480,371,112,DEFAULTED,Education Finance,GBP,19481094.58,24740990.12,16.79,36,6424574.01,13056520.57,17/03/2021,09/01/2024
2481,1076,109, Active ,Mortgage,KES,101733.0,783.34,15.75,60,11620.04,90112.96,11-Mar-2023,2027-08-17
2482,1776,112,defaulted,Asset Finance,GBP,19771548.77,25109866.94,9.27,12,7028006.11,12743542.66,2024-06-07,01/07/2026
2483,1804,110,DEFAULTED,Education Finance,ZAR,6501621.03,357589.16,13.49,60,1839717.08,4661903.95,2024-01-02,22/10/2023
2484,1491,107,Fully Paid,Trade Finance / Import,GHS,5061438.45,334054.94,6.91,36,3340064.91,1721373.54,11/25/2020,05/02/2027
2485,1200,111,APPROVED,SME Working Capital,ZAR,18048944.58,992691.95,9.47,24,2420983.46,15627961.12,2024-08-19,06/09/2027
2486,165,114,approved,Education Finance,AED,11508197.31,3130229.67,22.96,18,1317124.73,10191072.58,05/03/2024,08/01/2024
2487,877,102,WRITTEN OFF,Mortgage,NGN,17416166.52,10798.02,16.06,36,7064497.82,10351668.7,2021-07-27,2024-07-04
2488,1813,109,restructured,Mortgage,KES,2238755.82,17238.42,24.57,24,1452155.16,786600.66,13/11/2022,10/22/2025
2489,1552,111,DEFAULTED,Trade Finance / Import,ZAR,3290920.36,181000.62,19.12,48,49611.56,3241308.8,15-Jun-2020,11/25/2026
2490,1886,104,WRITTEN OFF,Asset Finance,NGN,15659758.83,9709.05,19.39,24,14511032.85,1148725.98,25/02/2021,2027-02-27
2491,1895,101,defaulted,SME Working Capital,NGN,4401189.23,2728.74,25.43,60,2897398.97,1503790.26,06/22/2022,25-Mar-2025
2492,323,107,APPROVED,Asset Finance,GHS,4620846.92,304975.9,7.24,12,4312061.83,308785.09,2021-09-21,17/08/2027
2493,1012,107,FULLY PAID,Personal Loan,GHS,10335094.89,682116.26,15.4,24,3479223.44,6855871.45,2023-08-19,25-May-2024
2494,20,105,written off,Trade Finance / Import,NGN,18219953.57,11296.37,24.11,12,17087925.02,1132028.55,2021-12-05,26/11/2025
2495,367,107,DEFAULTED,Agricultural Loan,GHS,19347710.57,1276948.9,12.65,12,17015617.51,2332093.06,11/27/2020,06/22/2023
2496,1928,112,active,Trade Finance / Import,GBP,9644494.92,12248508.55,12.4,48,4535566.32,5108928.6,2024-09-24,2024-09-28
2497,897,109,Fully Paid,Personal Loan,KES,3899350.07,30025.0,16.47,48,2407732.5,1491617.57,12/05/2024,25-Oct-2027
2498,172,103,fully paid,SME Working Capital,NGN,6745983.29,4182.51,4.96,18,1616377.89,5129605.4,2024-06-20,10/28/2023
2499,1385,105,fully paid,Agricultural Loan,NGN,4494204.44,2786.41,13.5,12,2757562.9,1736641.54,21/12/2023,2025-05-25
2500,143,109,pending review,Auto Loan,KES,13507369.66,104006.75,8.46,48,10266230.96,3241138.7,17/06/2020,07/18/2027
2501,1747,111,PENDING REVIEW,Auto Loan,ZAR,1261030.24,69356.66,9.21,24,119414.24,1141616.0,2020-12-02,07/14/2025
2502,281,114,WRITTEN OFF,SME Working Capital,AED,19432097.76,5285530.59,12.6,36,5227111.94,14204985.82,2022-09-20,02-Oct-2024
2503,1649,109,APPROVED,Education Finance,KES,2216634.42,17068.09,6.73,24,237838.23,1978796.19,05/02/2020,13-Jan-2025
2504,751,109,active,Asset Finance,KES,19956393.45,153664.23,17.3,24,15495097.5,4461295.95,17/03/2021,10-Jul-2024
2505,593,110,WRITTEN OFF,SME Working Capital,ZAR,18764695.45,1032058.25,22.91,60,11116028.67,7648666.78,02/16/2023,06/13/2024
2506,1908,109,RESTRUCTURED,Asset Finance,KES,16178532.81,124574.7,17.6,6,3321119.48,12857413.33,27/01/2023,11/17/2024
2507,691,102,defaulted,Asset Finance,NGN,1552398.41,962.49,19.27,12,1162079.92,390318.49,2022-04-19,31-Jul-2023
2508,1521,112,ACTIVE,Agricultural Loan,GBP,9622436.01,12220493.73,11.25,12,1108483.51,8513952.5,04/01/2021,27/08/2026
2509,954,109,WRITTEN OFF,Personal Loan,KES,6792851.71,52304.96,8.49,6,3370522.01,3422329.7,10-Mar-2023,23-Apr-2023
2510,1103,108,ACTIVE,Trade Finance / Import,KES,3410159.98,26258.23,25.97,6,2316400.5,1093759.48,01/31/2021,28-Sep-2023
2511,123,113,WRITTEN OFF,SME Working Capital,EUR,10689823.32,11545009.19,4.08,60,7693776.48,2996046.84,07/29/2023,05-Oct-2024
2512,497,115,APPROVED,Education Finance,USD,9383519.08,9383519.08,24.04,48,2250578.2,7132940.88,25-Nov-2024,03/29/2024
2513,537,103,DEFAULTED,Asset Finance,NGN,19530435.3,12108.87,16.57,6,11214873.73,8315561.57,09/09/2021,2025-01-25
2514,1726,107,restructured,Auto Loan,GHS,12032901.66,794171.51,13.6,6,9519044.74,2513856.92,10/23/2024,23/09/2027
2515,1987,109,PENDING REVIEW,Mortgage,KES,9247309.36,71204.28,7.97,36,2147044.69,7100264.67,10-Jun-2022,13-Mar-2025
2516,1039,102,active,Education Finance,NGN,6141530.14,3807.75,7.6,60,5836326.35,305203.79,22-Jan-2021,20-Aug-2024
2517,1686,109,restructured,Asset Finance,KES,8921554.05,68695.97,26.28,6,3801528.2,5120025.85,2022-05-06,17/11/2023
2518,411,102,WRITTEN OFF,Agricultural Loan,NGN,2996685.92,1857.95,22.47,6,775259.13,2221426.79,04/09/2020,30-Aug-2024
2519,236,109,active,Asset Finance,KES,134526.35,1035.85,9.97,24,24402.49,110123.86,22-Jul-2021,2024-11-15
2520,1567,102,approved,Mortgage,NGN,7031527.04,4359.55,17.36,48,4144195.96,2887331.08,13-Apr-2020,2024-07-28
2521,206,110,DEFAULTED,Asset Finance,ZAR,5372325.87,295477.92,11.59,6,545287.39,4827038.48,13-Oct-2023,10/10/2027
2522,1887,102,ACTIVE,Education Finance,NGN,2830672.56,1755.02,19.46,6,2271853.62,558818.94,25-Jan-2023,09/16/2027
2523,470,104, Active ,Personal Loan,NGN,6647952.66,4121.73,12.64,48,1746526.61,4901426.05,2023-07-20,29-Jun-2026
2524,1519,105,ACTIVE,Mortgage,NGN,10959811.27,6795.08,25.36,24,10571873.3,387937.97,15/08/2022,2023-10-07
2525,615,104,written off,Trade Finance / Import,NGN,4328238.24,2683.51,7.82,48,642404.97,3685833.27,02/10/2021,16/04/2026
2526,288,101,Fully Paid,Personal Loan,NGN,13804515.4,8558.8,10.51,60,3985181.3,9819334.1,13-Mar-2024,02/20/2024
2527,1805,103,defaulted,Agricultural Loan,NGN,437538.69,271.27,4.08,60,394690.04,42848.65,06/27/2021,02-Mar-2024
2528,1582,113,restructured,Auto Loan,EUR,18585471.16,20072308.85,6.03,18,3230748.82,15354722.34,07/11/2024,2026-10-05
2529,1680,109,ACTIVE,Auto Loan,KES,14042444.14,108126.82,22.52,24,6234226.06,7808218.08,2020-02-04,03/01/2026
2530,1742,110,restructured,Education Finance,ZAR,13556691.79,745618.05,17.39,60,7331313.84,6225377.95,08/09/2021,10/05/2026
2531,1772,103,pending review,Education Finance,NGN,7461129.91,4625.9,26.82,12,2367249.15,5093880.76,20/07/2021,2025-04-19
2532,1447,105,PENDING REVIEW,Education Finance,NGN,11174650.75,6928.28,19.33,6,1184297.17,9990353.58,22-Sep-2022,02/08/2024
2533,1969,108,ACTIVE,Trade Finance / Import,KES,16750262.89,128977.02,24.24,36,661743.31,16088519.58,2021-12-13,02/21/2024
2534,619,102, Active ,Personal Loan,NGN,17132834.54,10622.36,8.73,48,11033045.03,6099789.51,12/24/2024,24/01/2023
2535,176,103,FULLY PAID,Mortgage,NGN,362217.05,224.57,19.68,60,23841.42,338375.63,01-Apr-2022,12/22/2027
2536,475,115,defaulted,SME Working Capital,USD,105459.13,105459.13,18.49,36,71733.05,33726.08,04/09/2021,2024-11-03
2537,1149,110,pending review,SME Working Capital,ZAR,6792259.19,373574.26,15.42,24,6207902.34,584356.85,2023-11-23,06/12/2023
2538,1719,102,Fully Paid,Agricultural Loan,NGN,1339839.7,830.7,4.88,18,733015.76,606823.94,04/07/2024,2027-10-03
2539,603,111,RESTRUCTURED,Asset Finance,ZAR,17014899.78,935819.49,24.52,6,508190.03,16506709.75,2023-07-30,03/18/2026
2540,619,102,defaulted,Personal Loan,NGN,694384.23,430.52,4.73,36,336018.92,358365.31,18/09/2023,11/13/2027
2541,179,115,Fully Paid,Personal Loan,USD,19167528.98,19167528.98,20.88,6,12966622.35,6200906.63,16/03/2022,03/02/2024
2542,562,110,pending review,Asset Finance,ZAR,7807280.21,429400.41,21.96,12,6150065.74,1657214.47,02-Dec-2024,12/01/2025
2543,49,101,restructured,Education Finance,NGN,8614282.83,5340.86,19.23,36,3210438.02,5403844.81,2022-02-16,2025-04-19
2544,508,102,FULLY PAID,Education Finance,NGN,3907385.22,2422.58,12.31,48,208557.09,3698828.13,30/10/2021,11-May-2027
2545,28,102,DEFAULTED,Trade Finance / Import,NGN,9882589.37,6127.21,16.66,60,8825504.27,1057085.1,01/21/2024,24-Aug-2024
2546,927,110,written off,Mortgage,ZAR,13672253.42,751973.94,14.22,18,12743444.5,928808.92,09/01/2023,10/14/2024
2547,1946,101,ACTIVE,Personal Loan,NGN,18265831.23,11324.82,15.17,18,13280650.8,4985180.43,11-Aug-2020,12/05/2026
2548,520,107,restructured,Asset Finance,GHS,14137827.45,933096.61,11.66,36,3309287.9,10828539.55,01/12/2021,2024-09-30
2549,1577,113,PENDING REVIEW,Agricultural Loan,EUR,11540799.5,12464063.46,5.85,36,7894345.32,3646454.18,09/09/2020,05/16/2026
2550,1724,112,pending review,Agricultural Loan,GBP,11898058.28,15110534.02,12.2,48,7662702.18,4235356.1,28/08/2023,24-Oct-2027
2551,103,103,written off,Trade Finance / Import,NGN,17654581.96,10945.84,21.81,12,16734901.86,919680.1,01-Jul-2022,2025-01-17
2552,1410,106,DEFAULTED,SME Working Capital,GHS,9637319.12,636063.06,27.67,6,9398984.89,238334.23,04/18/2023,2025-09-04
2553,1617,109,restructured,Mortgage,KES,235828.2,1815.88,17.57,24,72990.47,162837.73,01/03/2021,08/04/2026
2554,1403,114,written off,Education Finance,AED,2518285.1,684973.55,12.1,24,2064320.2,453964.9,2021-11-10,2027-05-07
2555,731,101,PENDING REVIEW,Auto Loan,NGN,9389415.77,5821.44,21.09,6,7402378.7,1987037.07,04/22/2024,11/08/2027
2556,1072,109,restructured,Mortgage,KES,8073099.55,62162.87,10.71,12,5715980.7,2357118.85,2022-07-10,07/10/2027
2557,1610,101,written off,Auto Loan,NGN,1865201.25,1156.42,25.18,36,442826.71,1422374.54,2020-11-15,04/22/2023
2558,747,104,APPROVED,Agricultural Loan,NGN,12284166.08,7616.18,16.54,18,3037317.14,9246848.94,17-May-2023,2024-10-07
2559,981,106, Active ,SME Working Capital,GHS,6967343.17,459844.65,21.47,12,1236654.51,5730688.66,07/24/2021,29-Nov-2023
2560,511,104,APPROVED,Agricultural Loan,NGN,2336379.68,1448.56,16.76,24,489771.29,1846608.39,2022-11-08,12/29/2026
2561,614,107,DEFAULTED,Trade Finance / Import,GHS,14708413.23,970755.27,12.67,18,14489960.09,218453.14,2023-01-01,02/27/2024
2562,1252,102,FULLY PAID,Asset Finance,NGN,11992394.48,7435.28,26.4,36,7775396.79,4216997.69,08/21/2021,05/24/2023
2563,20,105,ACTIVE,Trade Finance / Import,NGN,19471216.93,12072.15,23.79,24,6185332.27,13285884.66,17-Mar-2020,2023-02-16
2564,973,115,FULLY PAID,SME Working Capital,USD,462385.88,462385.88,12.99,48,219453.94,242931.94,2020-07-04,30/06/2024
2565,1480,106,FULLY PAID,Personal Loan,GHS,5154790.47,340216.17,19.78,36,3238128.88,1916661.59,10/05/2021,01-Oct-2026
2566,231,113,Fully Paid,Mortgage,EUR,12481574.59,13480100.56,14.84,48,3640512.55,8841062.04,20-Jul-2022,2027-05-19
2567,1790,107,active,Asset Finance,GHS,10020753.82,661369.75,15.33,24,4303097.55,5717656.27,30-Jan-2024,18/08/2025
2568,1245,108,restructured,Trade Finance / Import,KES,7849214.86,60438.95,24.99,60,6830462.01,1018752.85,2022-10-29,19/11/2026
2569,1961,101,FULLY PAID,SME Working Capital,NGN,8733267.63,5414.63,12.94,24,6753692.0,1979575.63,2022-06-13,04/11/2023
2570,728,104,ACTIVE,Trade Finance / Import,NGN,12889452.4,7991.46,11.69,24,7032548.51,5856903.89,08/04/2023,2023-11-06
2571,118,103, Active ,Education Finance,NGN,16508140.01,10235.05,19.79,36,8703310.36,7804829.65,2022-03-17,2025-08-02
2572,1284,109,DEFAULTED,Education Finance,KES,15953759.17,122843.95,14.27,18,6936756.06,9017003.11,07/04/2023,06/21/2024
2573,1662,115,active,Agricultural Loan,USD,15153312.09,15153312.09,5.9,36,5417130.88,9736181.21,25-May-2024,2026-04-28
2574,352,104,RESTRUCTURED,Education Finance,NGN,4097419.07,2540.4,10.37,6,1746881.67,2350537.4,02/04/2021,29-Sep-2024
2575,1728,115,ACTIVE,Asset Finance,USD,19503216.3,19503216.3,16.4,48,15377724.02,4125492.28,04/11/2024,12-Nov-2024
2576,143,109,PENDING REVIEW,Trade Finance / Import,KES,19808275.37,152523.72,13.59,6,6111459.61,13696815.76,06/08/2020,08-Dec-2026
2577,1715,103,FULLY PAID,Trade Finance / Import,NGN,16416568.22,10178.27,27.66,36,11145239.61,5271328.61,12/07/2022,01/23/2024
2578,1487,108,restructured,Agricultural Loan,KES,6277135.47,48333.94,21.86,48,2244855.85,4032279.62,04/23/2022,2027-09-18
2579,1870,114,active,Mortgage,AED,15384333.83,4184538.8,14.54,24,15127277.63,257056.2,25-Jun-2023,11-Jul-2023
2580,1492,101,defaulted,SME Working Capital,NGN,1266682.26,785.34,19.9,60,370907.28,895774.98,11/10/2024,06/01/2025
2581,224,114,DEFAULTED,Auto Loan,AED,7683487.23,2089908.53,12.99,24,6995944.02,687543.21,2020-02-08,09/11/2024
2582,506,104,FULLY PAID,Asset Finance,NGN,17151666.44,10634.03,12.97,6,7004387.81,10147278.63,2020-03-20,03-May-2025
2583,240,111,written off,Trade Finance / Import,ZAR,15701566.38,863586.15,14.99,24,341424.56,15360141.82,2024-03-18,2027-03-17
2584,1734,107, Active ,Personal Loan,GHS,1421096.59,93792.37,13.43,18,1013072.03,408024.56,2024-10-16,20-Oct-2027
2585,1940,109,FULLY PAID,Personal Loan,KES,16683129.69,128460.1,5.29,48,12429279.01,4253850.68,2024-02-23,2023-07-04
2586,191,103,written off,Trade Finance / Import,NGN,14785425.69,9166.96,17.51,18,13358389.33,1427036.36,2022-06-19,2026-07-09
2587,330,102,approved,Asset Finance,NGN,3895100.75,2414.96,20.48,6,690004.13,3205096.62,03/18/2022,09-Oct-2025
2588,401,103,WRITTEN OFF,SME Working Capital,NGN,16158685.66,10018.39,26.63,12,8573149.47,7585536.19,02/09/2023,08-Sep-2023
2589,1747,111,approved,Agricultural Loan,ZAR,6686115.72,367736.36,8.32,24,444636.54,6241479.18,01-Dec-2021,08/03/2025
2590,505,113,RESTRUCTURED,SME Working Capital,EUR,17019405.91,18380958.38,23.34,12,1622349.08,15397056.83,2024-10-09,19-Sep-2026
2591,391,106,restructured,Asset Finance,GHS,4413227.38,291273.01,22.02,24,1046018.59,3367208.79,01/10/2020,2024-10-11
2592,1786,102,approved,Education Finance,NGN,2625361.67,1627.72,9.39,12,200845.6,2424516.07,2022-07-14,29-Jan-2024
2593,1822,105,restructured,Trade Finance / Import,NGN,18041324.05,11185.62,6.6,12,12575707.76,5465616.29,28-Dec-2020,07/26/2027
2594,966,113,WRITTEN OFF,Agricultural Loan,EUR,1174245.78,1268185.44,9.59,12,706054.59,468191.19,13/05/2024,05/15/2025
2595,952,111,PENDING REVIEW,Agricultural Loan,ZAR,18576005.54,1021680.3,19.46,60,1494115.34,17081890.2,10/09/2021,2026-08-26
2596,621,114,fully paid,Agricultural Loan,AED,998915.18,271704.93,11.07,12,268560.41,730354.77,07-Feb-2024,2024-08-28
2597,1948,109,PENDING REVIEW,Auto Loan,KES,8954377.97,68948.71,25.43,60,248824.26,8705553.71,19-May-2021,2024-09-12
2598,1471,113, Active ,Mortgage,EUR,601719.93,649857.52,12.06,60,173082.49,428637.44,2020-02-02,03/22/2026
2599,1075,103, Active ,Mortgage,NGN,17870434.1,11079.67,5.4,18,16369523.35,1500910.75,2023-06-24,18-Jun-2025
2600,1969,108,fully paid,Agricultural Loan,KES,1478975.09,11388.11,19.34,36,1260414.19,218560.9,19-Sep-2020,03/19/2024
2601,366,112,active,Personal Loan,GBP,10180549.24,12929297.53,19.85,60,6509281.11,3671268.13,26-Apr-2022,05/27/2023
2602,108,113,APPROVED,Agricultural Loan,EUR,17811402.03,19236314.19,13.72,60,814086.69,16997315.34,10/06/2020,26/08/2025
2603,835,103,APPROVED,Personal Loan,NGN,4051366.77,2511.85,7.14,24,2810326.89,1241039.88,07/31/2020,03/01/2023
2604,713,103,ACTIVE,Education Finance,NGN,1607814.36,996.84,24.92,36,156998.99,1450815.37,09/09/2021,13-Dec-2025
2605,1049,109,DEFAULTED,SME Working Capital,KES,12558482.86,96700.32,23.63,60,3582686.69,8975796.17,12/07/2023,05/05/2023
2606,1323,105,approved,Trade Finance / Import,NGN,9733621.86,6034.85,21.75,24,2412933.44,7320688.42,2023-08-18,09/16/2023
2607,1996,108,DEFAULTED,Agricultural Loan,KES,3819911.42,29413.32,15.61,6,573975.62,3245935.8,2021-09-25,09-Aug-2026
2608,989,101,WRITTEN OFF,Asset Finance,NGN,11364343.06,7045.89,13.59,6,2218924.79,9145418.27,05-Aug-2023,11/09/2027
2609,546,101,restructured,Mortgage,NGN,10940094.06,6782.86,15.25,18,9438107.42,1501986.64,15-Aug-2024,2024-06-13
2610,236,109,defaulted,Auto Loan,KES,17445606.55,134331.17,8.54,48,12492302.36,4953304.19,2022-07-10,04-Oct-2023
2611,485,107,PENDING REVIEW,Mortgage,GHS,18616897.51,1228715.24,11.08,18,3227685.62,15389211.89,2023-08-04,21-Jan-2023
2612,1194,101,fully paid,Personal Loan,NGN,10469918.52,6491.35,18.89,60,39446.09,10430472.43,15/03/2022,2026-02-13
2613,1273,115,RESTRUCTURED,Trade Finance / Import,USD,15372153.23,15372153.23,11.91,48,5275888.27,10096264.96,27/06/2024,07/24/2027
2614,1803,114,Fully Paid,Education Finance,AED,12563267.12,3417208.66,6.36,60,5051244.32,7512022.8,11/22/2020,06-Apr-2024
2615,548,106,approved,Education Finance,GHS,7281380.58,480571.12,10.82,6,6131931.42,1149449.16,18/09/2020,10/27/2027
2616,231,113,WRITTEN OFF,Asset Finance,EUR,17202445.16,18578640.77,26.46,24,9738253.57,7464191.59,24-Jun-2020,04/30/2024
2617,1439,113,ACTIVE,Agricultural Loan,EUR,3544579.43,3828145.78,23.62,6,2349507.85,1195071.58,02/09/2023,2023-02-21
2618,1609,102,ACTIVE,Personal Loan,NGN,19678326.97,12200.56,19.6,18,12607246.65,7071080.32,05/11/2023,2026-03-17
2619,97,114,ACTIVE,Asset Finance,AED,19211626.28,5225562.35,6.15,24,5772071.81,13439554.47,2020-02-04,15-Dec-2025
2620,1716,114,APPROVED,SME Working Capital,AED,4102613.8,1115910.95,15.86,12,1339871.89,2762741.91,02-Sep-2023,18/09/2026
2621,858,112,DEFAULTED,Agricultural Loan,GBP,13924399.76,17683987.7,14.98,12,1955581.03,11968818.73,2023-01-03,30/10/2024
2622,1820,110,APPROVED,Asset Finance,ZAR,9417609.77,517968.54,20.21,6,9075458.19,342151.58,01/06/2020,12/05/2026
2623,500,112,PENDING REVIEW,Trade Finance / Import,GBP,2003381.67,2544294.72,15.97,12,450887.55,1552494.12,29/07/2023,07-Apr-2024
2624,264,108,PENDING REVIEW,Education Finance,KES,17495723.56,134717.07,5.39,6,13609556.4,3886167.16,08/17/2020,21-Jul-2025
2625,198,103,restructured,Mortgage,NGN,10233200.45,6344.58,18.32,24,5622521.14,4610679.31,07/24/2020,20-Oct-2026
2626,254,105,WRITTEN OFF,Education Finance,NGN,8927077.86,5534.79,6.75,12,1245096.82,7681981.04,21-Apr-2022,07/01/2025
2627,855,101, Active ,Auto Loan,NGN,891224.7,552.56,17.89,60,163169.28,728055.42,12/22/2023,12/11/2024
2628,239,102,RESTRUCTURED,Personal Loan,NGN,10989418.95,6813.44,13.7,6,2230341.62,8759077.33,30-Aug-2022,06/14/2024
2629,966,113,written off,Auto Loan,EUR,5657252.35,6109832.54,13.88,24,2796068.71,2861183.64,06/03/2021,12/18/2025
2630,623,107,RESTRUCTURED,Asset Finance,GHS,5803376.82,383022.87,22.29,12,2401156.87,3402219.95,23/07/2024,2024-05-17
2631,1047,103,WRITTEN OFF,Auto Loan,NGN,14537104.4,9013.0,5.14,36,2840937.67,11696166.73,07-Feb-2021,2024-01-21
2632,693,112,PENDING REVIEW,Asset Finance,GBP,8619167.37,10946342.56,8.49,36,7282100.21,1337067.16,26/10/2023,10/19/2026
2633,1166,105,Fully Paid,Asset Finance,NGN,17644831.63,10939.8,23.02,12,10829969.91,6814861.72,02/14/2024,2026-01-21
2634,932,105,pending review,Mortgage,NGN,10474667.15,6494.29,23.53,48,4221207.47,6253459.68,07/29/2021,12/11/2023
2635,1973,109,approved,Auto Loan,KES,13290929.94,102340.16,18.02,48,5510881.16,7780048.78,22-May-2022,28/03/2023
2636,1594,106,pending review,Mortgage,GHS,15344467.17,1012734.83,12.2,12,650421.58,14694045.59,10/16/2022,02/06/2023
2637,156,108,pending review,SME Working Capital,KES,15800675.2,121665.2,15.86,36,11688954.45,4111720.75,2021-09-24,26-Dec-2026
