transaction_id,customer_id,branch_id,raw_transaction_type,raw_channel,raw_transaction_date,raw_transaction_time,amount_local,local_currency,amount_usd,raw_description,reference_code,balance_after_local
14639,1924,106,Credit,Mobile App,06/08/2025,16:12:48,1657987.04,GHS,109427.14,Cash deposit,REF000014639,2397196.14
14640,1729,113,CREDIT,pos,07/27/2024,18:04:33,61004.07,EUR,65884.4,ATM withdrawal,REF000014640,5770740.63
14641,1927,102,debit,*966#,11/09/2025,11:46:55,1966291.54,NGN,1219.1,Loan repayment,REF000014641,2560652.25
14642,127,107,DEBIT,ATM,12/16/2024,08:16:47,1236748.9,GHS,81625.43,POS purchase,REF000014642,4379469.63
14643,1501,108,Debit,mobile app,2024-08-31,13:40:14,465597.14,KES,3585.1,POS purchase,REF000014643,52662.9
14644,1834,109,credit,POS Terminal,06-May-2023,03:51:15,310442.17,KES,2390.4,Merchant payment,REF000014644,1535145.4
14645,472,112,Debit,Mobile App,14/10/2023,19:22:03,977069.86,GBP,1240878.72,Standing order,REF000014645,8429346.55
14646,840,104,debit,internet banking,2025-01-12,10:58:03,924479.04,NGN,573.18,Loan repayment,REF000014646,1231560.71
14647,643,101,DEBIT,pos,12/01/2024,09:07:03,770096.87,NGN,477.46,Bill payment,REF000014647,3847742.75
14648,1855,101,credit,mobile app,05/05/2025,15:29:00,6888.13,NGN,4.27,Salary payment,REF000014648,5911719.05
14649,1687,110,Credit,*966#,05-May-2024,11:06:41,720525.38,ZAR,39628.9,Fund transfer,REF000014649,9808539.23
14650,1120,108, Debit ,pos,03/20/2025,05:29:35,1110024.91,KES,8547.19,Loan repayment,REF000014650,8875441.99
14651,576,108,Credit,*966#,01-Apr-2024,23:47:18,1081396.2,KES,8326.75,Cash deposit,REF000014651,413800.95
14652,598,111,DEBIT,mobile app,18/08/2023,22:59:50,450711.02,ZAR,24789.11,ATM withdrawal,REF000014652,3485092.21
14653,580,107,Debit,A.T.M,11/03/2023,23:27:43,109252.74,GHS,7210.68,Merchant payment,REF000014653,7225078.29
14654,1137,105, Debit ,pos,06/16/2024,22:57:18,1921524.19,NGN,1191.34,Salary payment,REF000014654,2114916.68
14655,619,102,credit,,21/07/2025,10:50:41,1390413.55,NGN,862.06,Fund transfer,REF000014655,1042185.5
14656,1762,113,Credit,,2025-06-06,13:15:32,1983679.8,EUR,2142374.18,Cash deposit,REF000014656,9816898.24
14657,759,113,CREDIT,USSD,05/05/2023,18:17:39,341531.62,EUR,368854.15,Standing order,REF000014657,9532725.67
14658,1998,108,CREDIT,,04/04/2025,10:15:28,1311254.49,KES,10096.66,Merchant payment,REF000014658,8830532.7
14659,1844,109,DEBIT,Branch,2023-04-17,13:18:24,715044.7,KES,5505.84,POS purchase,REF000014659,6613064.22
14660,645,110,CREDIT,Internet Banking,30-Aug-2024,12:51:35,1922169.73,ZAR,105719.34,Airtime top-up,REF000014660,7848504.99
14661,1725,103,CREDIT,USSD,14-Mar-2023,15:45:14,556831.69,NGN,345.24,Bill payment,REF000014661,8117521.57
14662,538,102,DEBIT,Branch,04/29/2024,03:02:03,1102911.7,NGN,683.81,Fund transfer,REF000014662,1553080.37
14663,459,114,debit,Branch,06/13/2025,04:35:22,1682203.65,AED,457559.39,Standing order,REF000014663,1265004.97
14664,1705,102,Debit,atm,05-Jan-2023,15:54:46,1420397.54,NGN,880.65,Standing order,REF000014664,7588615.22
14665,1385,105,debit,atm,22-May-2023,16:17:22,492645.49,NGN,305.44,Airtime top-up,REF000014665,2786477.15
14666,49,101,credit,mobile app,2024-07-17,22:39:45,68829.28,NGN,42.67,Loan repayment,REF000014666,6168016.72
14667,1115,108,DEBIT,pos,24/06/2025,17:34:32,1169372.65,KES,9004.17,Standing order,REF000014667,5116861.76
14668,1495,114,credit,mobile app,03-Jun-2023,09:16:11,1813510.43,AED,493274.84,Standing order,REF000014668,2727573.74
14669,1866,115,credit,*966#,08/06/2023,12:07:37,938317.9,USD,938317.9,Fund transfer,REF000014669,2354045.5
14670,1437,112, Credit ,pos,2023-07-26,08:26:08,1902681.3,GBP,2416405.25,Cash deposit,REF000014670,9123395.59
14671,1897,112, Credit ,USSD,2023-01-25,12:55:12,1373961.65,GBP,1744931.3,POS purchase,REF000014671,8180192.16
14672,37,115,Credit,Mobile App,02/18/2023,15:34:21,1261718.09,USD,1261718.09,Merchant payment,REF000014672,4414363.63
14673,966,113,Debit,internet banking,2024-08-15,10:43:29,148993.95,EUR,160913.47,Loan repayment,REF000014673,9736030.27
14674,911,109,Debit,ATM,17/01/2025,18:31:09,118159.89,KES,909.83,Salary payment,REF000014674,9689071.05
14675,1630,112,credit,Branch,09/04/2024,17:00:34,695934.18,GBP,883836.41,Fund transfer,REF000014675,4688107.1
14676,1545,109,debit,mobile app,29/12/2023,11:14:01,85190.71,KES,655.97,POS purchase,REF000014676,840086.63
14677,1600,106,credit,Mobile App,10/31/2025,04:10:54,1707808.69,GHS,112715.37,Fund transfer,REF000014677,9397743.81
14678,1829,104,Credit,Internet Banking,27/10/2024,10:59:38,597990.22,NGN,370.75,Merchant payment,REF000014678,9216850.57
14679,1163,112,debit,mobile app,11/12/2025,13:58:04,1159448.84,GBP,1472500.03,POS purchase,REF000014679,620526.22
14680,738,103, Debit ,A.T.M,2025-01-20,02:47:05,1061989.56,NGN,658.43,Standing order,REF000014680,6624335.74
14681,691,102,Debit,atm,12-May-2023,07:28:11,419740.72,NGN,260.24,Standing order,REF000014681,6539739.46
14682,852,110,CREDIT,USSD,2023-08-23,16:30:05,1960531.04,ZAR,107829.21,Merchant payment,REF000014682,5090264.65
14683,1635,103,DEBIT,*966#,03/02/2023,14:57:52,216229.89,NGN,134.06,ATM withdrawal,REF000014683,8866681.54
14684,1041,107, Credit ,Mobile App,2024-10-22,13:13:02,1268474.63,GHS,83719.33,Fund transfer,REF000014684,291460.69
14685,268,112,Debit,*966#,17-Feb-2023,20:07:38,1306496.03,GBP,1659249.96,Fund transfer,REF000014685,8566110.54
14686,1034,111,credit,Mobile App,2023-07-02,00:31:53,1328692.31,ZAR,73078.08,ATM withdrawal,REF000014686,1381767.49
14687,1494,113,DEBIT,POS Terminal,14-Dec-2023,12:49:30,1819383.78,EUR,1964934.48,Merchant payment,REF000014687,250353.71
14688,1838,103,credit,A.T.M,2024-06-29,17:28:58,21892.71,NGN,13.57,Standing order,REF000014688,2433202.93
14689,53,113, Credit ,Internet Banking,08/04/2023,16:33:36,1520852.73,EUR,1642520.95,ATM withdrawal,REF000014689,4365574.65
14690,119,109,credit,POS Terminal,05-Nov-2024,01:21:34,164407.92,KES,1265.94,Salary payment,REF000014690,6089623.25
14691,835,103,debit,atm,30/06/2025,16:02:51,950043.53,NGN,589.03,Loan repayment,REF000014691,7614205.8
14692,209,102,debit,,11/22/2024,20:01:01,1454548.5,NGN,901.82,ATM withdrawal,REF000014692,8267939.07
14693,1142,101,debit,Branch,19-Mar-2024,10:49:32,361519.06,NGN,224.14,Standing order,REF000014693,4503390.17
14694,386,103,DEBIT,*966#,15/05/2025,08:59:45,278254.19,NGN,172.52,Airtime top-up,REF000014694,4983711.98
14695,212,115,Debit,Branch,21/05/2023,10:34:10,1756218.61,USD,1756218.61,Bill payment,REF000014695,437927.16
14696,745,113, Credit ,Mobile App,19-Jul-2025,11:57:22,262156.02,EUR,283128.5,POS purchase,REF000014696,6487794.53
14697,540,115,Debit,atm,01/21/2023,18:14:44,1323390.05,USD,1323390.05,Bill payment,REF000014697,9475765.59
14698,603,111,DEBIT,Mobile App,03/03/2025,00:20:14,1085638.79,ZAR,59710.13,Merchant payment,REF000014698,1159698.29
14699,61,106,credit,*966#,2023-10-05,14:09:10,1087157.32,GHS,71752.38,POS purchase,REF000014699,3799612.99
14700,1813,109,Debit,atm,05-Apr-2025,23:24:21,615446.85,KES,4738.94,Standing order,REF000014700,2234511.69
14701,1848,104,credit,POS Terminal,30/04/2023,00:39:43,1871963.09,NGN,1160.62,Merchant payment,REF000014701,4808322.86
14702,777,115,CREDIT,POS Terminal,2023-11-21,09:59:42,868139.43,USD,868139.43,Standing order,REF000014702,5703220.15
14703,1057,112, Credit ,USSD,17-Sep-2025,06:14:45,1608495.35,GBP,2042789.09,Standing order,REF000014703,3332304.7
14704,1700,104, Debit ,pos,2023-11-18,06:34:40,1065017.98,NGN,660.31,Airtime top-up,REF000014704,7320275.64
14705,930,112,debit,atm,24/01/2023,05:39:01,1414386.94,GBP,1796271.41,Fund transfer,REF000014705,8784469.72
14706,1335,108,CREDIT,pos,15/08/2023,04:17:32,619765.07,KES,4772.19,Merchant payment,REF000014706,2313663.32
14707,1892,107, Debit ,USSD,2023-08-10,15:08:53,142549.46,GHS,9408.26,Salary payment,REF000014707,8461796.18
14708,933,108,CREDIT,Mobile App,2023-01-11,07:48:16,708579.47,KES,5456.06,Airtime top-up,REF000014708,5493021.78
14709,1915,101,debit,atm,09/07/2024,20:46:24,803433.41,NGN,498.13,Fund transfer,REF000014709,9708138.72
14710,279,111,debit,pos,12/23/2024,16:03:00,1681162.98,ZAR,92463.96,Standing order,REF000014710,8748144.65
14711,1603,108, Debit ,Mobile App,2023-08-15,03:55:22,1079211.37,KES,8309.93,Airtime top-up,REF000014711,1786867.82
14712,513,104,Debit,ATM,21/07/2023,03:43:48,1045541.87,NGN,648.24,POS purchase,REF000014712,2833997.37
14713,294,103,Credit,pos,03-Jan-2023,21:44:28,1848245.25,NGN,1145.91,Standing order,REF000014713,1970772.1
14714,466,114,debit,mobile app,2024-04-27,01:18:45,76472.85,AED,20800.62,Fund transfer,REF000014714,5864571.47
14715,1052,112, Credit ,*966#,14-Mar-2023,04:57:17,1825227.7,GBP,2318039.18,Loan repayment,REF000014715,1741832.01
14716,1019,110,credit,internet banking,03/06/2023,20:15:15,1681562.02,ZAR,92485.91,Salary payment,REF000014716,3227828.04
14717,448,115,CREDIT,Mobile App,11-Dec-2023,00:05:41,703698.73,USD,703698.73,Merchant payment,REF000014717,2661541.74
14718,1936,103,DEBIT,ATM,12-Jul-2025,10:35:20,280194.15,NGN,173.72,Merchant payment,REF000014718,4443657.46
14719,88,112,DEBIT,Internet Banking,01-Jun-2024,00:01:27,1365848.67,GBP,1734627.81,Standing order,REF000014719,2881560.22
14720,1002,109,credit,atm,12-Oct-2023,15:00:20,230328.8,KES,1773.53,POS purchase,REF000014720,4372432.15
14721,1985,108,Debit,ATM,21/06/2024,09:10:51,550548.71,KES,4239.23,ATM withdrawal,REF000014721,7194700.81
14722,1142,101, Credit ,ATM,25/07/2023,16:58:46,339813.93,NGN,210.68,Loan repayment,REF000014722,325739.91
14723,363,113,Debit,Branch,26/02/2025,05:12:40,1436806.72,EUR,1551751.26,Salary payment,REF000014723,3863043.93
14724,1232,103, Debit ,POS,11-May-2023,02:10:35,1905809.95,NGN,1181.6,Fund transfer,REF000014724,2169165.27
14725,1396,111, Credit ,USSD,11-Oct-2023,20:52:09,1923513.53,ZAR,105793.24,Fund transfer,REF000014725,6066391.42
14726,1415,106,CREDIT,internet banking,12/10/2025,11:33:39,1587802.96,GHS,104795.0,Bill payment,REF000014726,6197464.87
14727,771,114, Debit ,ATM,16/02/2023,01:45:32,1383566.8,AED,376330.17,Bill payment,REF000014727,459747.86
14728,1213,109,CREDIT,USSD,2023-03-05,07:13:31,454807.53,KES,3502.02,Merchant payment,REF000014728,1884407.84
14729,1968,113,debit,USSD,2024-09-20,13:58:09,1562043.03,EUR,1687006.47,Merchant payment,REF000014729,2637216.47
14730,436,105,CREDIT,POS Terminal,24/09/2025,06:17:34,1862592.96,NGN,1154.81,Cash deposit,REF000014730,8821497.21
14731,597,102,DEBIT,mobile app,02/19/2024,03:51:18,1579557.1,NGN,979.33,Airtime top-up,REF000014731,9292346.0
14732,1351,106,debit,POS Terminal,2024-06-27,01:12:21,134877.53,GHS,8901.92,Fund transfer,REF000014732,6956544.63
14733,1362,114,Debit,atm,12-Feb-2023,05:35:07,1530768.85,AED,416369.13,Standing order,REF000014733,8295336.03
14734,847,101,DEBIT,Branch,2023-06-01,21:27:20,399702.75,NGN,247.82,Cash deposit,REF000014734,1005908.47
14735,1335,108, Credit ,Mobile App,11/03/2023,17:09:08,212966.22,KES,1639.84,Bill payment,REF000014735,8919032.45
14736,468,113,DEBIT,ATM,29-Apr-2025,08:23:18,1312313.13,EUR,1417298.18,Standing order,REF000014736,1879331.54
14737,83,115,DEBIT,ATM,02-Nov-2025,21:40:30,1383070.1,USD,1383070.1,Cash deposit,REF000014737,6465433.44
14738,135,107,Credit,ATM,21-Oct-2023,03:12:22,1940365.55,GHS,128064.13,Loan repayment,REF000014738,4158861.79
14739,842,101,Credit,mobile app,2024-02-18,00:49:53,1998666.24,NGN,1239.17,Cash deposit,REF000014739,7808255.43
14740,1151,115,Credit,mobile app,2024-06-13,21:43:44,1234754.26,USD,1234754.26,Salary payment,REF000014740,6650458.19
14741,616,102,credit,POS Terminal,03/07/2024,00:20:11,690791.33,NGN,428.29,Loan repayment,REF000014741,2081226.54
14742,706,106,CREDIT,A.T.M,2023-02-04,00:35:20,1350303.56,GHS,89120.03,ATM withdrawal,REF000014742,1603894.67
14743,1799,112,Debit,Internet Banking,02-Nov-2025,19:35:34,1972356.79,GBP,2504893.12,Cash deposit,REF000014743,5606583.49
14744,107,110,Credit,,13/01/2023,14:30:17,1653480.14,ZAR,90941.41,ATM withdrawal,REF000014744,4454480.36
14745,375,111,Debit,POS Terminal,07/12/2025,04:49:00,1672594.8,ZAR,91992.71,Standing order,REF000014745,8002834.83
14746,986,112,credit,mobile app,06/12/2023,15:22:20,832851.09,GBP,1057720.88,Salary payment,REF000014746,980661.57
14747,1907,108,Debit,POS Terminal,2024-01-06,12:27:04,1719012.82,KES,13236.4,ATM withdrawal,REF000014747,5083501.8
14748,1005,107,CREDIT,USSD,2024-11-04,14:09:18,461413.83,GHS,30453.31,Airtime top-up,REF000014748,7227061.63
14749,1881,109,Debit,USSD,2025-11-30,16:16:29,1903038.07,KES,14653.39,Cash deposit,REF000014749,2668999.16
14750,71,101,DEBIT,mobile app,2024-04-14,13:12:18,393124.17,NGN,243.74,Merchant payment,REF000014750,7427076.5
14751,1796,102, Debit ,A.T.M,14-Jun-2025,06:35:31,1980565.73,NGN,1227.95,Bill payment,REF000014751,3261962.17
14752,1212,115,DEBIT,internet banking,20/04/2025,07:56:53,186521.41,USD,186521.41,ATM withdrawal,REF000014752,209373.53
14753,102,102,debit,POS Terminal,2023-01-17,16:52:40,476325.4,NGN,295.32,Airtime top-up,REF000014753,2318234.24
14754,1012,107,Credit,POS,2024-07-23,07:46:08,1084088.96,GHS,71549.87,Bill payment,REF000014754,8887156.75
14755,986,112, Credit ,ATM,16/01/2023,16:45:13,623205.8,GBP,791471.37,Salary payment,REF000014755,6718420.75
14756,1420,101,DEBIT,POS,01/02/2023,09:50:21,989492.55,NGN,613.49,Merchant payment,REF000014756,9699852.11
14757,1825,107,DEBIT,mobile app,2025-06-04,19:32:12,1409883.93,GHS,93052.34,Airtime top-up,REF000014757,9153298.85
14758,51,101,credit,Mobile App,2024-05-20,13:27:51,688587.44,NGN,426.92,Salary payment,REF000014758,4849093.6
14759,1439,113, Credit ,*966#,12/09/2024,20:36:03,378190.42,EUR,408445.65,Bill payment,REF000014759,1204730.86
14760,901,103,CREDIT,POS,04/21/2023,02:42:14,1110132.13,NGN,688.28,Bill payment,REF000014760,7626992.21
14761,681,113,CREDIT,,14/01/2025,18:46:24,1773244.37,EUR,1915103.92,Standing order,REF000014761,9252471.32
14762,62,107, Debit ,POS,2023-07-04,06:01:36,163117.86,GHS,10765.78,ATM withdrawal,REF000014762,7137779.89
14763,508,102,DEBIT,Branch,15/11/2023,15:39:42,1664471.42,NGN,1031.97,Merchant payment,REF000014763,2597465.18
14764,846,103, Credit ,ATM,09/30/2025,10:22:09,1364069.47,NGN,845.72,POS purchase,REF000014764,9755761.48
14765,1523,109, Debit ,mobile app,2024-09-15,16:52:14,580175.59,KES,4467.35,Airtime top-up,REF000014765,4696505.4
14766,1648,103,DEBIT,Branch,05-May-2024,00:05:30,25299.67,NGN,15.69,Fund transfer,REF000014766,5346654.94
14767,415,114, Debit ,POS Terminal,2023-01-04,18:45:21,1891087.15,AED,514375.7,Bill payment,REF000014767,1933124.19
14768,1079,107, Credit ,Mobile App,10/06/2023,05:24:20,1717337.01,GHS,113344.24,Cash deposit,REF000014768,8003551.34
14769,1041,107,debit,pos,2024-03-07,00:45:20,700749.13,GHS,46249.44,POS purchase,REF000014769,6090268.99
14770,1095,113,debit,atm,04/01/2023,00:19:52,1291110.02,EUR,1394398.82,Salary payment,REF000014770,4384901.1
14771,787,109,debit,POS,01/12/2025,22:35:07,1729875.08,KES,13320.04,Standing order,REF000014771,3351636.29
14772,1890,106,Debit,internet banking,04/08/2025,05:32:25,334370.65,GHS,22068.46,Cash deposit,REF000014772,263351.65
14773,1650,103,DEBIT,,14-Sep-2023,03:41:39,574197.75,NGN,356.0,Airtime top-up,REF000014773,3143975.09
14774,1389,104,CREDIT,POS,29/07/2024,22:23:34,1164900.81,NGN,722.24,Airtime top-up,REF000014774,3461698.0
14775,667,103,CREDIT,A.T.M,03-Dec-2025,18:42:07,716841.35,NGN,444.44,POS purchase,REF000014775,3776233.67
14776,1681,106,Debit,USSD,23/08/2023,16:34:35,1942841.65,GHS,128227.55,Fund transfer,REF000014776,651974.76
14777,1637,111,DEBIT,internet banking,13/11/2024,21:11:43,983656.95,ZAR,54101.13,Merchant payment,REF000014777,4880511.45
14778,1360,102,Credit,*966#,2023-04-05,12:35:46,1870198.73,NGN,1159.52,Cash deposit,REF000014778,9598682.35
14779,1594,106,credit,pos,27-May-2025,05:48:18,602574.87,GHS,39769.94,Fund transfer,REF000014779,1812442.12
14780,303,109, Debit ,*966#,09/05/2025,03:28:55,1686970.21,KES,12989.67,Fund transfer,REF000014780,9127271.3
14781,1116,106,Credit,,10/23/2023,06:11:44,1098451.05,GHS,72497.77,Standing order,REF000014781,693592.6
14782,708,113,DEBIT,POS Terminal,01/28/2023,00:51:18,1156758.93,EUR,1249299.64,ATM withdrawal,REF000014782,2546017.92
14783,657,110,CREDIT,USSD,10/06/2023,11:45:12,1050910.45,ZAR,57800.07,POS purchase,REF000014783,5495395.14
14784,790,101,Credit,POS,23-Sep-2025,04:39:09,498528.46,NGN,309.09,Standing order,REF000014784,9768111.96
14785,491,115,Credit,Mobile App,2025-02-24,07:08:17,1066886.16,USD,1066886.16,Bill payment,REF000014785,8027741.92
14786,1816,110,CREDIT,Internet Banking,26/09/2023,15:57:03,500018.6,ZAR,27501.02,Merchant payment,REF000014786,5348944.75
14787,1713,112,Debit,POS Terminal,14/05/2023,08:43:40,1150213.81,GBP,1460771.54,Bill payment,REF000014787,8501986.65
14788,1247,105,DEBIT,POS,02-Oct-2025,09:21:16,764442.53,NGN,473.95,Fund transfer,REF000014788,668015.92
14789,1015,111,credit,Mobile App,02/07/2023,16:50:01,1739917.04,ZAR,95695.44,Merchant payment,REF000014789,9146181.59
14790,1432,101,credit,A.T.M,10/12/2024,01:30:08,1016592.99,NGN,630.29,Salary payment,REF000014790,6540134.65
14791,385,111, Debit ,POS Terminal,09-Jan-2025,11:59:49,1161218.26,ZAR,63867.0,Salary payment,REF000014791,5901559.77
14792,646,101,credit,Internet Banking,30/01/2025,16:26:37,317575.83,NGN,196.9,Bill payment,REF000014792,1349782.29
14793,1968,113,credit,Mobile App,02-Mar-2024,14:02:52,1577801.97,EUR,1704026.13,ATM withdrawal,REF000014793,2723117.1
14794,723,102, Credit ,POS,12-Feb-2024,22:19:19,1697293.87,NGN,1052.32,POS purchase,REF000014794,2559767.56
14795,1610,101,CREDIT,*966#,18/09/2024,04:13:52,1869420.1,NGN,1159.04,POS purchase,REF000014795,8715198.78
14796,1946,101,credit,Branch,04/04/2025,10:00:42,707392.73,NGN,438.58,Bill payment,REF000014796,3244634.26
14797,57,115,CREDIT,USSD,2025-03-23,16:42:56,1188967.94,USD,1188967.94,POS purchase,REF000014797,2594338.27
14798,393,103,Debit,,2025-10-21,13:57:49,340827.16,NGN,211.31,Salary payment,REF000014798,7829287.53
14799,776,101,debit,*966#,04/02/2023,16:35:15,687753.63,NGN,426.41,ATM withdrawal,REF000014799,4466287.5
14800,1377,105,credit,A.T.M,24-Sep-2023,15:47:37,237214.1,NGN,147.07,ATM withdrawal,REF000014800,2708850.4
14801,1795,105,Debit,A.T.M,06/07/2025,07:40:03,1970984.0,NGN,1222.01,Merchant payment,REF000014801,2359249.98
14802,838,112,debit,Internet Banking,21/10/2024,18:49:54,1199534.29,GBP,1523408.55,Cash deposit,REF000014802,9120294.42
14803,876,112,CREDIT,internet banking,28/11/2023,23:01:11,996658.1,GBP,1265755.79,Salary payment,REF000014803,5619343.79
14804,470,104,DEBIT,A.T.M,01/12/2024,15:31:04,1017445.43,NGN,630.82,Standing order,REF000014804,2363061.31
14805,572,106,Debit,USSD,19/05/2025,01:24:51,1704245.81,GHS,112480.22,Standing order,REF000014805,425377.67
14806,1812,114,CREDIT,ATM,2025-03-12,21:19:57,314127.97,AED,85442.81,ATM withdrawal,REF000014806,7882177.59
14807,1332,104,Debit,POS,2024-08-14,09:37:12,1102176.9,NGN,683.35,Salary payment,REF000014807,2807569.19
14808,1762,113,credit,POS Terminal,19/05/2023,07:53:31,775188.09,EUR,837203.14,Standing order,REF000014808,4827817.5
14809,77,101,DEBIT,Mobile App,06/09/2024,05:09:16,4733.41,NGN,2.93,ATM withdrawal,REF000014809,617996.11
14810,1465,109,CREDIT,mobile app,15-Sep-2023,17:13:55,1598699.79,KES,12309.99,Cash deposit,REF000014810,6578994.91
14811,1265,105,CREDIT,,09/21/2025,00:40:15,660842.97,NGN,409.72,ATM withdrawal,REF000014811,4323092.1
14812,1119,101, Credit ,POS Terminal,24/02/2023,23:41:22,1886952.39,NGN,1169.91,Standing order,REF000014812,2108752.39
14813,25,107,CREDIT,,24-Oct-2023,02:10:23,630507.26,GHS,41613.48,ATM withdrawal,REF000014813,2395692.64
14814,889,107,DEBIT,Internet Banking,2023-07-01,22:26:37,255327.12,GHS,16851.59,Standing order,REF000014814,581983.52
14815,1102,103,Credit,pos,30/11/2025,19:27:33,1013899.98,NGN,628.62,Bill payment,REF000014815,6053401.38
14816,41,115, Credit ,pos,2024-10-14,06:38:31,426205.42,USD,426205.42,Bill payment,REF000014816,4727439.92
14817,698,108, Credit ,atm,26-Dec-2023,09:15:34,512202.28,KES,3943.96,Salary payment,REF000014817,4553248.13
14818,690,114,credit,internet banking,11/15/2025,21:39:11,520901.33,AED,141685.16,Merchant payment,REF000014818,6337899.97
14819,1803,114,credit,atm,04/05/2023,11:13:23,1921027.47,AED,522519.47,Bill payment,REF000014819,8849717.65
14820,163,103,credit,Internet Banking,03-Jul-2025,10:20:08,1727700.25,NGN,1071.17,Airtime top-up,REF000014820,3174714.15
14821,588,108,DEBIT,mobile app,2023-08-19,09:10:51,1419962.5,KES,10933.71,Salary payment,REF000014821,2621744.17
14822,1675,103,CREDIT,Internet Banking,2024-08-25,07:21:13,1005646.14,NGN,623.5,Airtime top-up,REF000014822,9149694.79
14823,1457,108,Debit,mobile app,30-Nov-2025,15:38:29,717059.78,KES,5521.36,Merchant payment,REF000014823,3352922.2
14824,1906,103, Debit ,Branch,11/28/2024,06:43:42,103208.09,NGN,63.99,Standing order,REF000014824,3212439.23
